Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,86.309998,87.470001,85.980003,86.790001,77.260170,1796100
2021-03-02,86.650002,87.820000,85.839996,86.849998,77.313583,1440400
2021-03-03,86.910004,87.459999,86.650002,86.760002,77.233459,2137600
2021-03-04,86.660004,88.180000,86.349998,86.779999,77.251244,3038400
2021-03-05,87.879997,89.019997,86.800003,88.919998,79.156288,2771600
2021-03-08,88.949997,90.800003,88.699997,90.430000,80.500481,2510000
2021-03-09,90.339996,90.870003,89.980003,90.339996,80.420364,1100800
2021-03-10,90.610001,92.129997,90.550003,91.870003,81.782356,1320400
2021-03-11,92.169998,93.300003,91.839996,92.739998,82.556831,1670700
2021-03-12,93.220001,93.410004,92.570000,93.370003,83.117661,999300
2021-03-15,93.410004,93.599998,92.190002,92.959999,82.752670,819900
2021-03-16,92.720001,93.510002,92.389999,93.230003,82.993034,1193500
2021-03-17,93.339996,93.910004,92.769997,93.730003,83.438133,1116800
2021-03-18,93.830002,94.370003,93.360001,93.519997,83.251190,1152900
2021-03-19,93.180000,93.599998,92.400002,93.199997,82.966324,1279800
2021-03-22,93.190002,93.190002,92.400002,92.620003,82.450012,940000
2021-03-23,92.180000,92.800003,91.900002,92.010002,81.906998,970800
2021-03-24,92.120003,92.830002,92.050003,92.419998,82.271965,1047100
2021-03-25,92.279999,92.580002,91.830002,92.169998,82.049438,1810900
2021-03-26,92.629997,93.139999,92.599998,93.110001,82.886215,1115100
2021-03-29,92.500000,93.180000,92.230003,93.029999,82.814987,864800
2021-03-30,92.779999,93.379997,92.510002,92.709999,82.530136,922300
2021-03-31,92.809998,93.000000,91.959999,92.209999,82.085045,1099900
2021-04-01,92.169998,92.559998,92.010002,92.480003,82.325401,906900
2021-04-05,92.959999,93.449997,92.849998,93.019997,82.806091,1047400
2021-04-06,92.940002,93.209999,92.599998,92.650002,82.476715,712300
2021-04-07,92.510002,92.699997,92.050003,92.370003,82.227470,612700
2021-04-08,92.410004,92.919998,92.000000,92.879997,82.681473,865500
2021-04-09,93.000000,93.480003,92.690002,93.480003,83.215599,792300
2021-04-12,93.139999,93.879997,93.000000,93.620003,83.340218,767000
2021-04-13,93.349998,93.839996,93.199997,93.540001,83.268997,898100
2021-04-14,93.459999,94.129997,93.209999,93.769997,83.473724,721700
2021-04-15,93.989998,94.279999,93.669998,94.129997,83.794197,874300
2021-04-16,94.610001,95.019997,94.459999,94.709999,84.310524,1076300
2021-04-19,94.790001,95.139999,93.919998,94.040001,83.714104,1144600
2021-04-20,93.769997,94.040001,92.379997,92.459999,82.307564,2808600
2021-04-21,91.500000,92.919998,91.139999,92.900002,83.472969,2423700
2021-04-22,92.720001,93.040001,91.959999,92.589996,83.194435,769400
2021-04-23,92.800003,93.610001,92.379997,93.459999,83.976135,882200
2021-04-26,93.599998,94.519997,93.360001,94.190002,84.632080,840700
2021-04-27,94.360001,94.699997,93.750000,94.480003,84.892632,862200
2021-04-28,94.559998,95.779999,94.459999,95.559998,85.863037,2313700
2021-04-29,96.230003,96.500000,95.790001,96.209999,86.447075,853000
2021-04-30,96.209999,96.209999,95.239998,95.400002,85.719276,1141400
2021-05-03,95.879997,96.300003,95.669998,96.209999,86.447075,783700
2021-05-04,95.510002,96.139999,95.110001,95.809998,86.087685,939700
2021-05-05,96.110001,97.019997,95.889999,96.900002,87.067078,1332600
2021-05-06,97.260002,98.349998,97.160004,98.320000,88.342979,841800
2021-05-07,97.669998,99.220001,97.669998,99.099998,89.043816,791300
2021-05-10,99.809998,100.339996,99.500000,99.529999,89.430191,932900
2021-05-11,98.930000,99.540001,98.199997,98.660004,88.648483,1918200
2021-05-12,98.830002,99.169998,98.379997,98.860001,88.828171,1422600
2021-05-13,98.900002,100.040001,98.680000,99.650002,89.538025,1192800
2021-05-14,100.230003,100.919998,100.150002,100.550003,90.346687,1469400
2021-05-17,100.529999,101.480003,100.349998,101.269997,90.993614,1542700
2021-05-18,101.709999,102.290001,101.349998,101.889999,91.550705,1674000
2021-05-19,101.000000,101.940002,100.589996,101.330002,91.047531,1531500
2021-05-20,101.769997,102.260002,101.459999,101.970001,91.622589,867100
2021-05-21,102.379997,102.669998,101.750000,102.389999,91.999962,886000
2021-05-24,102.470001,102.730003,102.180000,102.449997,92.053886,296000
2021-05-25,102.769997,103.309998,102.230003,102.269997,91.892159,932800
2021-05-26,102.339996,102.820000,101.900002,102.690002,92.269524,899900
2021-05-27,103.339996,104.730003,103.339996,104.519997,93.913826,1164300
2021-05-28,104.849998,104.849998,103.550003,103.989998,93.437607,2519300
2021-06-01,104.309998,104.879997,103.889999,104.290001,93.707169,1605100
2021-06-02,104.830002,104.870003,104.050003,104.669998,94.048599,1157100
2021-06-03,104.230003,104.610001,104.129997,104.220001,93.644287,1323100
2021-06-04,104.510002,104.800003,103.860001,104.489998,93.886879,772800
2021-06-07,104.660004,104.760002,104.139999,104.300003,93.716164,1048900
2021-06-08,103.959999,104.290001,103.629997,103.730003,93.204002,923500
2021-06-09,103.760002,103.970001,102.949997,103.120003,92.655891,773600
2021-06-10,103.839996,103.839996,103.010002,103.059998,92.601982,634800
2021-06-11,103.059998,103.709999,102.860001,103.690002,93.168068,682700
2021-06-14,103.919998,104.199997,103.510002,104.199997,93.626297,839400
2021-06-15,104.099998,104.760002,104.010002,104.489998,93.886879,650500
2021-06-16,104.379997,104.919998,104.029999,104.099998,93.536446,806800
2021-06-17,104.320000,104.540001,102.480003,102.900002,92.458229,999000
2021-06-18,101.750000,102.099998,100.830002,101.260002,90.984634,1583100
2021-06-21,101.870003,102.519997,101.550003,102.190002,91.820267,1437300
2021-06-22,102.190002,102.589996,101.360001,102.379997,91.990997,723100
2021-06-23,102.570000,102.730003,102.019997,102.019997,91.667511,714600
2021-06-24,102.239998,102.669998,101.860001,102.010002,91.658531,826100
2021-06-25,102.269997,102.989998,102.139999,102.580002,92.170692,555400
2021-06-28,102.690002,102.830002,101.300003,101.669998,91.353035,1580300
2021-06-29,102.089996,102.110001,101.269997,101.389999,91.101448,1235300
2021-06-30,101.190002,101.589996,100.930000,101.309998,91.029556,843700
2021-07-01,101.839996,102.220001,101.370003,102.080002,91.721420,350700
2021-07-02,101.940002,102.430000,101.690002,102.209999,91.838234,515900
2021-07-06,102.000000,102.029999,100.580002,100.959999,90.715080,750900
2021-07-07,101.139999,101.290001,100.620003,100.779999,90.553352,695500
2021-07-08,99.620003,100.379997,98.910004,100.349998,90.166977,1743600
2021-07-09,101.260002,101.849998,100.580002,101.449997,91.155357,843100
2021-07-12,100.989998,102.540001,100.849998,102.480003,92.080841,601000
2021-07-13,102.239998,102.580002,101.709999,102.190002,91.820267,795400
2021-07-14,102.629997,103.389999,102.379997,102.930000,92.485168,705700
2021-07-15,102.379997,102.970001,102.160004,102.519997,92.116768,710800
2021-07-16,102.629997,102.779999,100.949997,101.050003,90.795944,763900
2021-07-19,99.580002,99.580002,98.040001,98.570000,88.567612,1718700
2021-07-20,98.559998,99.699997,98.029999,99.410004,89.322372,3247900
2021-07-21,99.910004,100.769997,99.830002,100.510002,90.310753,1817800
2021-07-22,100.519997,100.730003,99.669998,100.139999,89.978287,866500
2021-07-23,99.510002,100.239998,99.510002,99.970001,90.603645,2007800
2021-07-26,99.540001,100.379997,99.470001,100.349998,90.948029,674800
2021-07-27,99.699997,101.169998,99.699997,100.489998,91.074921,886400
2021-07-28,100.669998,101.269997,100.089996,101.040001,91.573402,735300
2021-07-29,101.620003,102.349998,101.620003,102.050003,92.488762,781000
2021-07-30,101.910004,102.059998,100.650002,101.139999,91.664017,1033900
2021-08-02,101.480003,102.279999,100.089996,100.489998,91.074921,803300
2021-08-03,100.190002,101.059998,99.730003,100.750000,91.310562,776600
2021-08-04,100.370003,101.529999,100.370003,101.330002,91.836212,696100
2021-08-05,101.830002,102.559998,101.769997,102.360001,92.769722,1167100
2021-08-06,102.349998,102.989998,102.339996,102.809998,93.177559,775300
2021-08-09,102.889999,102.959999,102.559998,102.800003,93.168488,595200
2021-08-10,102.879997,104.089996,102.720001,104.029999,94.283257,781900
2021-08-11,104.199997,104.959999,104.199997,104.760002,94.944862,637100
2021-08-12,104.879997,104.910004,104.160004,104.709999,94.899559,558600
2021-08-13,104.790001,105.099998,104.400002,104.730003,94.917671,397000
2021-08-16,104.250000,104.430000,103.639999,104.349998,94.573273,458400
2021-08-17,103.860001,103.930000,102.849998,103.599998,93.893547,1366600
2021-08-18,103.500000,103.900002,103.220001,103.290001,93.612587,762800
2021-08-19,102.209999,102.220001,101.150002,101.610001,92.089981,1096900
2021-08-20,101.050003,102.760002,100.769997,102.709999,93.086914,966000
2021-08-23,103.580002,104.260002,103.440002,104.160004,94.401085,832500
2021-08-24,104.239998,104.930000,103.870003,104.720001,94.908607,992300
2021-08-25,104.860001,106.400002,104.680000,105.680000,95.778656,1607500
2021-08-26,105.629997,106.029999,104.339996,104.410004,94.627647,1135600
2021-08-27,104.489998,105.110001,103.919998,104.690002,94.881401,870400
2021-08-30,105.120003,105.129997,103.949997,104.000000,94.256065,3211100
2021-08-31,104.129997,104.449997,102.699997,102.760002,93.132248,1105800
2021-09-01,103.139999,103.220001,102.339996,102.589996,92.978157,754800
2021-09-02,102.889999,103.449997,102.699997,103.309998,93.630699,508400
2021-09-03,103.430000,103.610001,103.010002,103.379997,93.694145,451600
2021-09-07,103.180000,103.519997,102.660004,102.680000,93.059738,682800
2021-09-08,102.599998,103.040001,101.930000,101.940002,92.389069,657000
2021-09-09,101.910004,103.120003,101.900002,102.629997,93.014420,574800
2021-09-10,103.300003,103.379997,102.220001,102.230003,92.651901,512900
2021-09-13,102.559998,103.300003,101.769997,102.110001,92.543159,639800
2021-09-14,102.529999,102.629997,101.150002,101.250000,91.763725,631200
2021-09-15,101.449997,102.760002,101.139999,102.599998,92.987221,864000
2021-09-16,102.660004,102.930000,101.680000,102.180000,92.606590,731000
2021-09-17,101.870003,102.169998,100.099998,100.120003,90.739586,1568900
2021-09-20,98.519997,98.629997,96.849998,98.290001,89.081047,1623300
2021-09-21,98.900002,99.110001,97.760002,97.839996,88.673187,841800
2021-09-22,98.459999,99.629997,98.339996,99.000000,89.724510,961800
2021-09-23,100.070000,101.269997,99.809998,101.169998,91.691200,957400
2021-09-24,101.059998,101.199997,100.449997,101.070000,91.600571,608200
2021-09-27,101.209999,101.750000,101.209999,101.349998,91.854340,2842800
2021-09-28,101.080002,101.080002,99.250000,99.800003,90.449577,2120000
2021-09-29,99.809998,100.199997,99.230003,99.239998,89.942039,977700
2021-09-30,99.690002,100.300003,99.029999,99.480003,90.159546,1046800
2021-10-01,99.489998,100.349998,98.550003,99.820000,90.467690,900100
2021-10-04,99.970001,101.500000,99.800003,100.309998,90.911789,840600
2021-10-05,100.769997,101.690002,100.430000,101.169998,91.691200,1056200
2021-10-06,100.500000,101.220001,99.900002,101.150002,91.673088,879000
2021-10-07,101.570000,102.190002,101.570000,101.970001,92.416245,694100
2021-10-08,102.260002,103.269997,101.800003,103.000000,93.349754,830500
2021-10-11,103.330002,103.739998,102.650002,102.730003,93.105072,331400
2021-10-12,102.949997,103.410004,102.330002,102.910004,93.268196,630000
2021-10-13,103.019997,103.449997,102.190002,103.320000,93.639771,669600
2021-10-14,104.260002,104.949997,104.000000,104.839996,95.017357,818900
2021-10-15,105.000000,105.769997,105.000000,105.489998,95.606468,913700
2021-10-18,105.160004,106.300003,105.059998,105.940002,96.014313,896400
2021-10-19,106.400002,106.879997,106.160004,106.440002,96.467461,626300
2021-10-20,106.459999,107.449997,106.349998,107.250000,97.201561,913700
2021-10-21,106.900002,107.690002,106.790001,106.970001,96.947815,1803100
2021-10-22,107.309998,108.089996,107.209999,107.750000,97.654716,931600
2021-10-25,107.129997,107.269997,106.150002,106.949997,97.722328,2201300
2021-10-26,107.129997,107.669998,107.019997,107.059998,97.822853,850500
2021-10-27,106.709999,107.449997,105.930000,105.949997,96.808624,1002900
2021-10-28,106.290001,106.620003,106.000000,106.239998,97.073586,732000
2021-10-29,106.000000,106.000000,103.910004,104.010002,95.036003,1259400
2021-11-01,104.559998,104.809998,104.029999,104.519997,95.501991,633900
2021-11-02,104.180000,105.709999,103.730003,105.419998,96.324341,1650800
2021-11-03,105.269997,106.839996,105.169998,106.669998,97.466484,1525900
2021-11-04,106.559998,106.709999,105.699997,106.339996,97.164970,930400
2021-11-05,106.809998,107.010002,106.050003,106.120003,96.963959,697400
2021-11-08,106.690002,106.790001,105.730003,106.050003,96.899979,600000
2021-11-09,105.860001,106.379997,105.370003,106.260002,97.091866,810700
2021-11-10,106.430000,106.910004,105.910004,105.940002,96.799484,663000
2021-11-11,105.830002,106.089996,105.440002,105.820000,96.689835,497800
2021-11-12,105.970001,106.239998,105.470001,106.180000,97.018768,451100
2021-11-15,106.610001,106.889999,105.650002,105.809998,96.680687,680400
2021-11-16,105.809998,105.940002,105.139999,105.559998,96.452255,1123300
2021-11-17,105.550003,105.690002,104.519997,104.790001,95.748695,616900
2021-11-18,104.790001,104.790001,104.099998,104.629997,95.602509,1166000
2021-11-19,104.010002,104.529999,103.320000,104.339996,95.337532,1339700
2021-11-22,104.510002,104.639999,103.610001,103.650002,94.707069,1938000
2021-11-23,103.010002,103.959999,102.690002,103.910004,94.944626,3771600
2021-11-24,103.559998,104.629997,103.370003,104.300003,95.300972,2081300
2021-11-26,102.709999,102.709999,101.360001,101.519997,92.760834,1776400
2021-11-29,102.540001,103.209999,101.519997,101.699997,92.925301,1665200
2021-11-30,101.110001,101.160004,98.760002,99.029999,90.485680,2718200
2021-12-01,100.500000,100.580002,98.000000,98.010002,89.553680,2007800
2021-12-02,98.849998,100.750000,98.430000,100.099998,91.463356,1587200
2021-12-03,100.519997,101.000000,99.750000,100.209999,91.563866,1430800
2021-12-06,101.010002,101.550003,100.660004,101.169998,92.441025,1211000
2021-12-07,101.989998,103.389999,101.989998,103.089996,94.195381,1246900
2021-12-08,103.070000,103.360001,102.269997,102.489998,93.647141,1110900
2021-12-09,101.849998,102.570000,101.769997,102.019997,93.217697,831000
2021-12-10,102.320000,102.589996,101.919998,102.320000,93.491814,719300
2021-12-13,101.930000,102.080002,98.550003,100.019997,91.390251,3362900
2021-12-14,99.709999,100.980003,99.610001,100.019997,91.390251,1231900
2021-12-15,99.980003,101.690002,99.930000,101.470001,92.715157,1370900
2021-12-16,102.419998,103.480003,102.339996,102.900002,94.021774,2534700
2021-12-17,101.599998,103.209999,101.480003,101.480003,92.724289,2674400
2021-12-20,100.260002,101.180000,100.059998,100.430000,91.764885,2160600
2021-12-21,100.820000,102.089996,100.820000,101.870003,93.080643,1964700
2021-12-22,102.129997,103.309998,101.839996,103.309998,94.396385,895000
2021-12-23,103.489998,104.540001,103.489998,104.330002,95.328392,959400
2021-12-27,104.820000,105.730003,104.540001,105.589996,96.479668,552100
2021-12-28,105.449997,106.190002,105.449997,105.730003,96.607605,502100
2021-12-29,105.010002,105.699997,105.000000,105.290001,96.205559,785700
2021-12-30,105.669998,105.769997,105.250000,105.489998,96.388306,941900
2021-12-31,105.690002,106.389999,105.599998,106.139999,96.982216,878300
2022-01-03,106.410004,107.540001,106.410004,107.070000,97.831985,1515900
2022-01-04,107.220001,108.059998,106.709999,107.570000,98.288834,1909600
2022-01-05,107.690002,109.529999,107.690002,108.339996,98.992393,1279500
2022-01-06,108.790001,110.019997,108.610001,109.910004,100.426949,1196600
2022-01-07,110.250000,112.389999,110.209999,112.129997,102.455406,1527700
2022-01-10,112.260002,112.660004,111.160004,112.459999,102.756920,1312700
2022-01-11,112.339996,114.400002,112.239998,114.389999,104.520416,1026100
2022-01-12,114.750000,116.000000,114.750000,115.970001,105.964081,896500
2022-01-13,116.760002,117.300003,116.110001,116.260002,106.229073,975100
2022-01-14,115.599998,117.339996,115.360001,117.330002,107.206749,1656100
2022-01-18,118.279999,119.410004,117.779999,118.790001,108.540764,2531900
2022-01-19,118.910004,119.169998,116.650002,117.480003,107.343811,2799600
2022-01-20,117.570000,118.370003,115.940002,116.099998,106.082870,2074500
2022-01-21,115.449997,115.940002,114.169998,114.870003,104.958992,3369100
2022-01-24,112.889999,113.620003,110.790001,113.400002,103.615829,3267500
2022-01-25,111.699997,112.910004,110.110001,111.889999,103.099823,2650900
2022-01-26,112.919998,113.610001,110.900002,111.610001,102.841812,3378400
2022-01-27,112.480003,113.339996,111.110001,111.489998,102.731247,1519700
2022-01-28,111.620003,112.180000,110.930000,112.129997,103.320969,1913600
2022-01-31,112.010002,114.290001,111.919998,114.040001,105.080917,1508500
2022-02-01,114.230003,115.339996,113.800003,115.150002,106.103714,1372400
2022-02-02,115.870003,116.320000,115.300003,115.860001,106.757935,1361700
2022-02-03,115.199997,115.940002,114.930000,115.129997,106.085289,1329600
2022-02-04,114.730003,115.430000,114.190002,115.110001,106.066864,1197300
2022-02-07,115.430000,115.959999,114.860001,115.050003,106.011566,1482900
2022-02-08,115.180000,116.250000,115.029999,116.029999,106.914581,1555600
2022-02-09,116.629997,116.839996,115.269997,115.580002,106.499924,1182600
2022-02-10,114.879997,116.150002,114.230003,114.459999,105.467926,1187300
2022-02-11,114.480003,116.029999,114.169998,114.690002,105.679848,1553500
2022-02-14,114.379997,114.419998,113.050003,113.900002,104.951912,1415100
2022-02-15,114.610001,114.750000,113.550003,113.910004,104.961143,1025500
2022-02-16,114.010002,114.980003,113.750000,114.320000,105.338921,963600
2022-02-17,113.720001,113.750000,111.320000,111.339996,102.593025,1113400
2022-02-18,111.290001,111.849998,110.250000,110.519997,101.837448,1281000
2022-02-22,110.349998,111.820000,110.190002,111.529999,102.768105,2083900
2022-02-23,111.750000,112.160004,109.750000,109.910004,101.275375,1572000
2022-02-24,106.029999,108.040001,105.459999,107.480003,99.036278,2299400
2022-02-25,108.800003,110.889999,108.139999,110.489998,101.809814,1802800
2022-02-28,108.980003,110.830002,108.529999,110.419998,101.745308,2782900
2022-03-01,110.209999,110.580002,107.400002,107.800003,99.331146,1601500
2022-03-02,108.750000,110.220001,108.680000,108.989998,100.427643,1681200
2022-03-03,109.029999,111.129997,108.879997,109.639999,101.026581,1378200
2022-03-04,108.070000,109.010002,107.290001,108.699997,100.160431,1464600
2022-03-07,108.300003,108.459999,106.050003,106.400002,98.041115,1790500
2022-03-08,106.250000,107.080002,104.279999,105.019997,96.769524,2051100
2022-03-09,106.690002,108.370003,106.690002,107.629997,99.174484,1166000
2022-03-10,107.169998,108.529999,107.000000,108.279999,99.773415,902400
2022-03-11,109.000000,109.879997,108.339996,108.379997,99.865562,633100
2022-03-14,108.919998,110.050003,107.790001,108.470001,99.948502,880200
2022-03-15,108.760002,109.910004,107.849998,109.720001,101.100304,820700
2022-03-16,111.220001,111.889999,109.349998,111.080002,102.353455,1361300
2022-03-17,110.820000,112.400002,110.690002,112.360001,103.532898,865000
2022-03-18,112.330002,113.190002,111.349998,112.879997,104.012054,1149000
2022-03-21,113.269997,113.550003,112.820000,113.400002,104.491196,782200
2022-03-22,113.760002,114.550003,113.540001,113.820000,104.878197,874900
2022-03-23,113.129997,113.309998,111.540001,111.709999,102.933960,822500
2022-03-24,112.519997,113.070000,111.470001,112.209999,103.394676,595900
2022-03-25,112.400002,113.559998,112.279999,113.360001,104.454338,618700
2022-03-28,112.930000,113.059998,111.709999,112.449997,103.615829,681600
2022-03-29,113.470001,113.669998,112.190002,112.370003,103.542122,1165400
2022-03-30,112.919998,113.059998,111.449997,112.120003,103.311752,720200
2022-03-31,111.580002,112.190002,110.190002,110.269997,101.607101,811100
2022-04-01,110.639999,110.750000,108.790001,109.739998,101.118713,639400
2022-04-04,110.000000,111.000000,109.389999,110.699997,102.003311,741200
2022-04-05,110.730003,112.000000,110.220001,110.470001,101.791374,702100
2022-04-06,110.040001,110.360001,108.910004,109.449997,100.851501,847900
2022-04-07,109.239998,109.279999,107.080002,107.669998,99.211342,874800
2022-04-08,107.690002,109.110001,107.610001,108.699997,100.160431,630200
2022-04-11,108.820000,109.709999,108.410004,108.860001,100.307861,828300
2022-04-12,108.860001,109.620003,107.400002,107.940002,99.460129,900900
2022-04-13,107.430000,108.650002,106.949997,108.580002,100.049858,788500
2022-04-14,108.550003,109.269997,108.300003,108.510002,99.985359,683700
2022-04-18,108.320000,109.410004,108.099998,108.690002,100.151222,575300
2022-04-19,108.980003,110.080002,108.599998,109.949997,101.312225,2182000
2022-04-20,111.220001,111.970001,110.870003,111.220001,102.482460,981900
2022-04-21,111.779999,112.669998,110.070000,110.180000,101.524162,910900
2022-04-22,108.370003,108.610001,104.330002,104.410004,97.047760,2273000
2022-04-25,103.480003,103.809998,101.709999,103.419998,96.127563,1590300
2022-04-26,102.570000,103.330002,101.459999,101.570000,94.408005,838200
2022-04-27,101.099998,101.830002,100.440002,101.139999,94.008324,1054700
2022-04-28,101.470001,103.209999,101.209999,102.730003,95.486206,748700
2022-04-29,102.889999,103.430000,100.879997,101.029999,93.906082,961400
2022-05-02,100.860001,101.099998,99.330002,100.739998,93.636536,843000
2022-05-03,101.120003,102.910004,101.050003,102.050003,94.854164,729900
2022-05-04,102.389999,104.279999,101.730003,104.129997,96.787498,1050500
2022-05-05,103.540001,103.720001,100.849998,101.739998,94.566025,804000
2022-05-06,101.639999,101.639999,99.750000,100.629997,93.534302,805500
2022-05-09,99.129997,99.730003,97.989998,98.089996,91.173386,1080700
2022-05-10,98.959999,99.730003,96.750000,97.040001,90.197433,1474000
2022-05-11,97.169998,99.099998,96.540001,97.250000,90.392624,1417300
2022-05-12,96.269997,96.889999,95.019997,96.139999,89.360893,990300
2022-05-13,96.889999,98.360001,96.779999,98.050003,91.136223,784300
2022-05-16,98.070000,99.190002,97.199997,98.769997,91.805443,974800
2022-05-17,99.709999,100.510002,98.650002,99.279999,92.279488,1530200
2022-05-18,98.669998,98.959999,97.279999,97.779999,90.885254,900300
2022-05-19,97.519997,100.000000,97.239998,99.199997,92.205124,1536800
2022-05-20,100.010002,100.190002,97.720001,99.169998,92.177238,920700
2022-05-23,100.760002,101.839996,100.349998,100.779999,93.673714,566900
2022-05-24,100.980003,101.220001,99.169998,100.489998,93.404175,965800
2022-05-25,100.290001,100.980003,99.650002,100.349998,93.274040,1484500
2022-05-26,100.779999,101.120003,99.699997,100.690002,93.590065,1017900
2022-05-27,101.230003,103.430000,101.139999,103.040001,95.774361,1136000
2022-05-31,103.650002,105.000000,103.220001,104.480003,97.112816,995000
2022-06-01,105.000000,105.650002,104.169998,104.800003,97.410255,868600
2022-06-02,104.839996,105.930000,104.330002,105.709999,98.256088,572100
2022-06-03,105.029999,105.540001,104.589996,104.769997,97.382370,615900
2022-06-06,105.410004,106.430000,105.150002,105.330002,97.902885,570900
2022-06-07,104.900002,106.400002,104.750000,106.260002,98.767303,559500
2022-06-08,105.949997,106.070000,104.410004,105.099998,97.689102,875300
2022-06-09,104.680000,105.150002,103.050003,103.050003,95.783646,875000
2022-06-10,101.330002,101.480003,99.980003,100.610001,93.515709,1211300
2022-06-13,98.470001,99.029999,97.809998,98.260002,91.331413,1428600
2022-06-14,98.300003,98.580002,96.440002,97.260002,90.401924,1101000
2022-06-15,97.510002,99.250000,96.459999,98.199997,91.275635,1047000
2022-06-16,96.680000,97.099998,95.110001,96.480003,89.676910,1111900
2022-06-17,95.919998,96.559998,94.940002,95.589996,88.849663,912300
2022-06-21,97.669998,98.300003,97.480003,97.830002,90.931725,868600
2022-06-22,96.839996,97.500000,96.120003,96.739998,89.918587,1054200
2022-06-23,96.480003,96.720001,94.230003,94.970001,88.273407,902400
2022-06-24,95.500000,96.760002,95.309998,96.480003,89.676910,1102000
2022-06-27,96.900002,97.480003,96.070000,96.860001,90.030121,871700
2022-06-28,97.599998,98.730003,96.900002,97.309998,90.448395,792300
2022-06-29,97.540001,98.320000,97.099998,97.680000,90.792313,798300
2022-06-30,96.680000,97.050003,95.629997,96.820000,89.992943,996100
2022-07-01,96.419998,97.809998,96.010002,97.449997,90.578522,623500
2022-07-05,96.160004,96.500000,94.290001,95.769997,89.016975,995500
2022-07-06,95.809998,96.449997,95.080002,96.250000,89.463127,775100
2022-07-07,96.949997,98.769997,96.889999,98.239998,91.312820,850300
2022-07-08,98.239998,99.150002,97.910004,98.419998,91.480125,616600
2022-07-11,97.750000,98.199997,97.019997,97.919998,91.015388,1007100
2022-07-12,97.379997,99.059998,97.180000,98.010002,91.099045,885900
2022-07-13,97.470001,97.680000,95.949997,97.379997,90.513458,1046500
2022-07-14,95.029999,95.089996,90.930000,91.089996,84.666985,2289800
2022-07-15,92.199997,92.449997,90.750000,91.120003,84.694870,1452000
2022-07-18,92.260002,94.480003,92.260002,93.070000,86.507362,1026200
2022-07-19,94.230003,95.970001,93.599998,95.779999,89.026283,947200
2022-07-20,95.589996,96.199997,95.040001,96.059998,89.286537,1331800
2022-07-21,95.959999,96.570000,95.040001,96.400002,89.602570,695900
2022-07-22,96.529999,97.120003,95.339996,95.739998,88.989098,1889900
2022-07-25,95.589996,96.419998,95.309998,95.900002,90.070122,1965300
2022-07-26,95.160004,96.019997,94.160004,94.550003,88.802200,535100
2022-07-27,94.820000,96.199997,94.559998,95.680000,89.863495,854300
2022-07-28,95.849998,96.730003,94.779999,96.529999,90.661819,834300
2022-07-29,96.760002,98.150002,96.529999,97.510002,91.582260,656700
2022-08-01,97.160004,97.599998,96.750000,97.260002,91.347458,453800
2022-08-02,96.349998,97.320000,96.000000,96.489998,90.624252,552200
2022-08-03,97.129997,98.790001,96.940002,98.360001,92.380577,720600
2022-08-04,98.260002,98.419998,97.580002,98.370003,92.389977,1099600
2022-08-05,97.730003,97.980003,97.139999,97.769997,91.826454,410700
2022-08-08,98.480003,98.480003,96.800003,96.900002,91.009338,560200
2022-08-09,96.910004,97.089996,95.940002,96.360001,90.502159,619700
2022-08-10,97.540001,98.949997,97.400002,98.449997,92.465103,659800
2022-08-11,99.019997,99.800003,98.959999,99.339996,93.301003,416700
2022-08-12,99.750000,100.449997,99.199997,100.260002,94.165092,593100
2022-08-15,98.970001,99.620003,98.489998,99.540001,93.488846,497800
2022-08-16,99.500000,100.980003,99.349998,100.699997,94.578339,534600
2022-08-17,99.750000,100.269997,99.360001,100.000000,93.920883,541200
2022-08-18,100.379997,100.500000,99.919998,100.209999,94.118118,374900
2022-08-19,99.540001,99.800003,98.660004,99.300003,93.263435,483000
2022-08-22,98.250000,98.290001,97.139999,97.800003,91.854630,768800
2022-08-23,97.449997,97.930000,96.809998,97.519997,91.591644,694100
2022-08-24,95.000000,95.290001,93.839996,95.010002,89.234238,1663900
2022-08-25,95.330002,97.849998,95.099998,97.339996,91.422585,860300
2022-08-26,97.790001,97.959999,95.849998,95.849998,90.023170,725900
2022-08-29,95.010002,96.330002,94.900002,96.169998,90.323715,545900
2022-08-30,96.260002,96.660004,93.739998,94.029999,88.313812,616800
2022-08-31,93.930000,94.040001,93.040001,93.040001,87.383987,618800
2022-09-01,92.330002,92.750000,91.070000,92.650002,87.017700,682200
2022-09-02,93.699997,95.250000,93.260002,93.639999,87.947517,714900
2022-09-06,93.900002,94.239998,92.110001,93.160004,87.496704,688100
2022-09-07,92.930000,94.680000,92.199997,94.470001,88.727058,634800
2022-09-08,94.099998,96.180000,93.690002,95.940002,90.107697,777300
2022-09-09,96.839996,98.279999,96.839996,98.040001,92.080032,587100
2022-09-12,98.949997,99.769997,98.599998,99.309998,93.272827,662400
2022-09-13,97.459999,97.949997,96.029999,96.379997,90.520950,661900
2022-09-14,96.849998,97.250000,95.860001,96.419998,90.558510,507000
2022-09-15,96.349998,97.949997,95.930000,96.669998,90.793312,621000
2022-09-16,95.500000,95.790001,94.750000,95.309998,89.515991,862400
2022-09-19,94.290001,96.459999,93.959999,96.260002,90.408249,589100
2022-09-20,95.570000,95.570000,94.349998,95.239998,89.450241,572500
